distance,automaton,num_traces,num_states,num_states_unreachable,percent_states_unreachable,num_glitches,percent_glitches,mean_glitch_trans_freq,median_glitch_trans_freq,min_glitch_trans_freq,max_glitch_trans_freq,mean_dominant_trans_freq,median_dominant_trans_freq,max_dominant_trans_freq,min_dominant_trans_freq,glitched_delta_freq,dominant_delta_freq
3,0a21c32fcff14328b7d29bdb8426a8b7,81,11,0,0.0,0,0.0,nan,nan,nan,nan,9.818181818181818,8.0,30,1,[],"[4, 1, 4, 5, 14, 11, 30, 5, 5, 12, 11, 8, 1, 1, 14, 4, 14, 4, 5, 4, 5, 30, 14, 12, 12, 14, 4, 8, 5, 11, 8, 30, 14]"
-3,261ae239065942608052f041a23170b0,81,5,0,0.0,52,12.839506172839506,4.7272727272727275,5.0,2,6,18.133333333333333,13.0,42,5,"[6, 2, 4, 5, 4, 2, 6, 6, 6, 6, 5]","[13, 13, 9, 9, 42, 23, 5, 42, 9, 42, 18, 18, 5, 19, 5]"
-2,261ae239065942608052f041a23170b0,81,6,0,0.0,30,7.4074074074074066,3.75,3.5,1,6,16.333333333333332,12.0,42,5,"[6, 3, 3, 1, 1, 4, 6, 6]","[13, 11, 13, 9, 42, 18, 11, 5, 42, 9, 13, 42, 11, 18, 18, 5, 9, 5]"
-1,261ae239065942608052f041a23170b0,81,7,0,0.0,12,2.9629629629629632,3.0,3.5,1,4,14.857142857142858,11.0,42,5,"[4, 3, 1, 4]","[18, 9, 11, 6, 13, 13, 5, 42, 9, 5, 6, 18, 42, 42, 13, 5, 11, 6, 9, 18, 11]"
0,261ae239065942608052f041a23170b0,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,10.0,42,4,[],"[6, 18, 11, 5, 18, 4, 6, 42, 9, 42, 6, 5, 11, 11, 13, 4, 9, 18, 42, 5, 9, 4, 13, 13]"
1,261ae239065942608052f041a23170b0,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,11.0,27,4,[],"[6, 27, 11, 5, 18, 9, 15, 13, 6, 13, 9, 6, 5, 4, 11, 27, 27, 18, 4, 13, 5, 15, 18, 4, 15, 9, 11]"
2,261ae239065942608052f041a23170b0,81,10,0,0.0,0,0.0,nan,nan,nan,nan,10.8,9.5,29,3,[],"[13, 18, 18, 29, 6, 5, 18, 3, 9, 29, 6, 5, 10, 3, 10, 4, 4, 13, 13, 29, 6, 5, 9, 4, 3, 11, 10, 11, 11, 9]"
3,261ae239065942608052f041a23170b0,81,11,0,0.0,0,0.0,nan,nan,nan,nan,9.818181818181818,9.0,27,1,[],"[27, 9, 4, 27, 18, 3, 13, 11, 5, 9, 1, 1, 1, 9, 11, 13, 3, 4, 5, 11, 6, 6, 11, 13, 4, 27, 6, 18, 5, 18, 3, 11, 11]"
-3,8a7d484270a54695b9132eb1ed5dc977,256,5,0,0.0,20,1.5625,6.666666666666667,9.0,1,10,50.2,37.0,105,12,"[9, 1, 10]","[37, 74, 64, 28, 12, 28, 105, 12, 28, 12, 64, 105, 74, 37, 105, 37, 28, 105, 12, 37]"
-2,8a7d484270a54695b9132eb1ed5dc977,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,32.5,105,10,[],"[12, 64, 28, 105, 37, 12, 10, 12, 28, 10, 28, 10, 64, 105, 64, 105, 37, 10, 28, 105, 12, 64, 37, 37]"
-1,8a7d484270a54695b9132eb1ed5dc977,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,16.0,105,10,[],"[64, 37, 37, 12, 12, 16, 12, 12, 105, 105, 16, 10, 10, 37, 12, 10, 12, 64, 105, 64, 37, 16, 64, 105, 10, 12, 12, 16]"
0,8a7d484270a54695b9132eb1ed5dc977,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,12.0,105,4,[],"[12, 12, 64, 12, 12, 12, 64, 64, 12, 12, 4, 64, 12, 105, 37, 10, 12, 105, 37, 4, 12, 10, 4, 4, 10, 12, 12, 105, 37, 37, 105, 10]"
1,8a7d484270a54695b9132eb1ed5dc977,256,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,28.444444444444443,12.0,105,0,[],"[64, 8, 64, 64, 0, 4, 24, 8, 105, 8, 2, 2, 64, 0, 8, 37, 105, 0, 37, 24, 12, 12, 24, 12, 2, 4, 4, 0, 2, 12, 24, 105, 37, 37, 4, 105]"
2,8a7d484270a54695b9132eb1ed5dc977,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,12.0,105,4,[],"[52, 14, 12, 14, 52, 4, 6, 4, 37, 4, 37, 12, 10, 10, 105, 6, 6, 105, 10, 37, 6, 12, 4, 105, 4, 4, 52, 12, 12, 12, 14, 14, 12, 52, 4, 10, 105, 37, 4, 12]"
3,8a7d484270a54695b9132eb1ed5dc977,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,12.0,103,1,[],"[12, 28, 5, 36, 37, 28, 5, 9, 4, 1, 19, 9, 19, 2, 103, 36, 103, 28, 9, 36, 19, 103, 1, 19, 37, 103, 37, 4, 4, 1, 9, 12, 12, 36, 2, 37, 5, 5, 28, 1, 2, 2, 12, 4]"
-3,b1e8bfdb5d4d4d7f9ac2d7abd9febbd3,256,5,0,0.0,74,5.78125,6.166666666666667,5.5,1,14,47.5,39.5,75,30,"[5, 7, 2, 1, 6, 2, 12, 2, 1, 12, 14, 10]","[37, 37, 34, 56, 73, 75, 33, 56, 42, 36, 56, 33, 56, 71, 35, 72, 35, 30, 47, 36]"
-2,b1e8bfdb5d4d4d7f9ac2d7abd9febbd3,256,6,0,0.0,31,2.421875,3.4444444444444446,3.0,1,8,41.375,36.5,73,12,"[8, 3, 7, 2, 1, 5, 1, 3, 1]","[56, 23, 53, 37, 14, 37, 12, 33, 56, 35, 36, 35, 32, 56, 72, 33, 33, 35, 72, 72, 73, 38, 38, 12]"
-1,b1e8bfdb5d4d4d7f9ac2d7abd9febbd3,256,7,0,0.0,2,0.15625,1.0,1.0,1,1,36.5,35.0,72,9,"[1, 1]","[37, 37, 13, 56, 12, 72, 72, 35, 11, 37, 56, 12, 33, 56, 11, 33, 11, 56, 72, 35, 72, 33, 35, 35, 33, 9, 37, 11]"
0,b1e8bfdb5d4d4d7f9ac2d7abd9febbd3,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,34.0,72,2,[],"[72, 56, 33, 72, 56, 2, 33, 37, 35, 12, 37, 9, 56, 12, 12, 12, 72, 37, 37, 9, 2, 35, 35, 56, 72, 2, 35, 33, 9, 9, 33, 2]"
1,b1e8bfdb5d4d4d7f9ac2d7abd9febbd3,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,32.0,72,2,[],"[9, 37, 24, 37, 33, 72, 35, 35, 32, 37, 9, 37, 24, 72, 2, 2, 12, 12, 32, 24, 72, 9, 35, 9, 72, 35, 12, 33, 32, 2, 33, 33, 24, 32, 2, 12]"
2,b1e8bfdb5d4d4d7f9ac2d7abd9febbd3,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,17.5,72,2,[],"[2, 8, 72, 33, 33, 9, 48, 2, 37, 9, 48, 37, 12, 2, 21, 8, 14, 9, 21, 33, 8, 48, 9, 72, 72, 14, 12, 14, 37, 2, 37, 48, 33, 8, 72, 14, 21, 12, 12, 21]"
3,b1e8bfdb5d4d4d7f9ac2d7abd9febbd3,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,16.0,72,2,[],"[7, 35, 33, 72, 33, 72, 72, 33, 35, 16, 16, 12, 3, 6, 12, 33, 33, 35, 2, 2, 12, 2, 6, 7, 12, 3, 35, 6, 37, 7, 33, 72, 37, 37, 33, 7, 16, 3, 2, 3, 16, 6, 37, 33]"
-3,3a51bc3ade1044c9b69764e0fb9cc0a1,256,,,,,,,,,,,,,,,
-2,3a51bc3ade1044c9b69764e0fb9cc0a1,256,,,,,,,,,,,,,,,
-1,3a51bc3ade1044c9b69764e0fb9cc0a1,256,,,,,,,,,,,,,,,
0,3a51bc3ade1044c9b69764e0fb9cc0a1,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,27.0,85,12,[],"[25, 85, 85, 33, 25, 33, 41, 41, 29, 12, 19, 12, 29, 19, 41, 12, 85, 29, 12, 12, 19, 85, 29, 19, 25, 33, 41, 12, 12, 12, 25, 33]"
1,3a51bc3ade1044c9b69764e0fb9cc0a1,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,25.0,85,3,[],"[33, 41, 29, 41, 25, 25, 29, 3, 16, 25, 12, 41, 85, 41, 12, 33, 85, 12, 12, 16, 85, 12, 3, 12, 3, 3, 29, 85, 33, 33, 29, 16, 16, 25, 12, 12]"
2,3a51bc3ade1044c9b69764e0fb9cc0a1,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,19.5,85,1,[],"[1, 41, 41, 1, 12, 12, 5, 14, 25, 12, 12, 12, 41, 85, 41, 32, 85, 14, 25, 85, 5, 5, 12, 32, 29, 32, 85, 12, 32, 29, 14, 25, 29, 29, 1, 12, 25, 14, 1, 5]"
3,3a51bc3ade1044c9b69764e0fb9cc0a1,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,16.0,85,3,[],"[16, 29, 85, 22, 16, 10, 9, 12, 10, 3, 3, 12, 3, 22, 12, 33, 22, 25, 25, 29, 85, 16, 29, 12, 85, 16, 33, 22, 33, 85, 29, 12, 9, 25, 9, 3, 10, 12, 10, 12, 12, 9, 33, 25]"
-3,3ff4da772f1046e8b213ce2b6bc91324,256,5,0,0.0,53,4.140625,3.7857142857142856,3.0,1,8,48.55,33.0,142,9,"[8, 1, 7, 4, 2, 1, 1, 4, 1, 8, 7, 1, 7, 1]","[23, 9, 33, 15, 13, 33, 45, 33, 137, 43, 43, 15, 137, 11, 15, 43, 11, 33, 137, 142]"
-2,3ff4da772f1046e8b213ce2b6bc91324,256,6,0,0.0,28,2.1875,4.0,2.0,1,8,41.5,28.0,137,7,"[8, 1, 6, 2, 8, 1, 2]","[43, 33, 11, 13, 33, 137, 7, 7, 7, 43, 15, 137, 43, 137, 13, 15, 43, 23, 33, 15, 11, 137, 7, 33]"
-1,3ff4da772f1046e8b213ce2b6bc91324,256,7,0,0.0,4,0.3125,1.0,1.0,1,1,36.42857142857143,15.0,137,7,"[1, 1, 1, 1]","[33, 11, 11, 43, 137, 33, 137, 8, 43, 8, 137, 7, 137, 7, 7, 7, 43, 12, 8, 33, 44, 33, 8, 15, 15, 15, 15, 13]"
0,3ff4da772f1046e8b213ce2b6bc91324,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,13.0,137,2,[],"[2, 2, 43, 33, 8, 2, 7, 11, 137, 11, 7, 15, 15, 137, 8, 43, 8, 43, 137, 137, 7, 15, 15, 11, 2, 33, 33, 8, 11, 33, 43, 7]"
1,3ff4da772f1046e8b213ce2b6bc91324,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,8.0,137,2,[],"[15, 8, 15, 15, 7, 2, 7, 33, 43, 43, 137, 137, 3, 33, 7, 8, 137, 8, 137, 8, 2, 43, 3, 33, 8, 2, 3, 15, 8, 2, 33, 8, 8, 43, 7, 3]"
2,3ff4da772f1046e8b213ce2b6bc91324,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,13.0,100,2,[],"[2, 43, 11, 15, 33, 11, 6, 37, 43, 33, 2, 2, 2, 100, 43, 100, 6, 2, 100, 2, 6, 2, 37, 43, 15, 2, 15, 11, 7, 15, 7, 37, 37, 33, 6, 7, 33, 100, 7, 11]"
3,3ff4da772f1046e8b213ce2b6bc91324,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,11.0,91,2,[],"[11, 43, 8, 8, 24, 7, 8, 38, 24, 91, 91, 43, 38, 7, 9, 9, 9, 15, 11, 8, 15, 43, 15, 15, 91, 2, 7, 24, 2, 11, 24, 8, 8, 38, 38, 9, 8, 91, 11, 43, 8, 7, 2, 2]"
-3,cd29d3e8ba4644bcb626bcdbcb0c251d,256,5,0,0.0,26,2.03125,2.1666666666666665,2.0,1,4,49.9,50.0,88,12,"[4, 3, 1, 1, 2, 4, 1, 4, 1, 2, 2, 1]","[20, 14, 14, 84, 84, 80, 84, 80, 17, 50, 84, 18, 50, 88, 50, 84, 50, 17, 18, 12]"
-2,cd29d3e8ba4644bcb626bcdbcb0c251d,256,6,0,0.0,14,1.09375,1.75,1.5,1,4,42.083333333333336,35.0,84,4,"[1, 2, 1, 2, 1, 1, 2, 4]","[84, 50, 84, 80, 4, 17, 4, 20, 80, 50, 50, 14, 14, 18, 4, 4, 50, 84, 13, 16, 84, 84, 18, 84]"
-1,cd29d3e8ba4644bcb626bcdbcb0c251d,256,7,0,0.0,6,0.46875,1.2,1.0,1,2,36.357142857142854,18.0,84,4,"[2, 1, 1, 1, 1]","[14, 4, 84, 14, 4, 84, 4, 14, 80, 80, 80, 84, 50, 50, 50, 4, 18, 14, 50, 20, 4, 4, 18, 80, 4, 4, 18, 84]"
0,cd29d3e8ba4644bcb626bcdbcb0c251d,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,16.0,84,2,[],"[2, 84, 4, 50, 4, 80, 4, 4, 80, 84, 18, 18, 84, 14, 14, 50, 18, 2, 80, 2, 80, 2, 50, 4, 14, 50, 4, 84, 4, 4, 18, 14]"
1,cd29d3e8ba4644bcb626bcdbcb0c251d,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,14.0,84,2,[],"[2, 4, 84, 50, 80, 2, 2, 2, 80, 84, 14, 80, 2, 18, 18, 84, 2, 2, 2, 50, 14, 4, 2, 18, 80, 2, 50, 50, 4, 84, 4, 14, 2, 2, 14, 18]"
2,cd29d3e8ba4644bcb626bcdbcb0c251d,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,9.0,84,2,[],"[4, 84, 50, 14, 80, 2, 2, 84, 14, 80, 2, 4, 4, 2, 84, 2, 2, 2, 50, 4, 14, 14, 4, 2, 4, 2, 2, 80, 2, 4, 14, 50, 50, 14, 2, 4, 84, 14, 14, 80]"
3,cd29d3e8ba4644bcb626bcdbcb0c251d,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,10.0,84,0,[],"[0, 4, 54, 50, 10, 4, 4, 84, 4, 26, 2, 18, 2, 2, 54, 84, 18, 10, 50, 0, 4, 4, 84, 4, 2, 26, 0, 50, 54, 4, 50, 84, 0, 10, 10, 26, 4, 18, 4, 26, 18, 4, 4, 54]"
-3,d2a7d6e7bfce41cb9debf4f9fec64b3a,256,5,0,0.0,59,4.609375,6.555555555555555,5.0,1,15,48.25,52.0,81,18,"[2, 15, 2, 1, 6, 15, 4, 5, 9]","[81, 28, 52, 57, 47, 55, 26, 28, 75, 81, 81, 81, 21, 28, 28, 52, 54, 52, 18, 20]"
-2,d2a7d6e7bfce41cb9debf4f9fec64b3a,256,6,0,0.0,23,1.7968749999999998,3.8333333333333335,1.5,1,16,41.708333333333336,33.0,81,18,"[2, 16, 2, 1, 1, 1]","[81, 58, 28, 19, 57, 28, 18, 52, 59, 81, 81, 81, 18, 28, 52, 18, 18, 18, 38, 52, 18, 52, 28, 18]"
-1,d2a7d6e7bfce41cb9debf4f9fec64b3a,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,28.0,81,18,[],"[81, 52, 28, 37, 21, 21, 21, 37, 28, 37, 81, 81, 81, 52, 18, 19, 28, 18, 52, 28, 37, 52, 18, 19, 21, 18, 19, 19]"
0,d2a7d6e7bfce41cb9debf4f9fec64b3a,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,25.0,81,18,[],"[18, 18, 81, 37, 81, 22, 30, 21, 28, 19, 21, 30, 19, 18, 81, 19, 37, 30, 21, 28, 21, 28, 18, 30, 81, 19, 22, 22, 22, 37, 37, 28]"
1,d2a7d6e7bfce41cb9debf4f9fec64b3a,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,21.0,81,4,[],"[18, 81, 18, 21, 81, 4, 44, 8, 24, 37, 44, 18, 81, 44, 81, 19, 18, 21, 19, 4, 4, 37, 19, 37, 44, 24, 8, 19, 8, 8, 21, 21, 24, 24, 4, 37]"
2,d2a7d6e7bfce41cb9debf4f9fec64b3a,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,18.0,81,1,[],"[81, 18, 6, 81, 13, 6, 46, 28, 18, 37, 13, 37, 8, 28, 8, 18, 28, 8, 18, 46, 81, 1, 1, 8, 18, 37, 1, 46, 18, 1, 18, 81, 6, 13, 13, 37, 46, 28, 6, 18]"
3,d2a7d6e7bfce41cb9debf4f9fec64b3a,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,21.0,71,1,[],"[1, 1, 3, 3, 29, 23, 9, 29, 21, 3, 1, 34, 34, 19, 1, 23, 71, 71, 71, 34, 19, 9, 9, 18, 28, 21, 21, 19, 18, 3, 71, 23, 18, 28, 34, 23, 18, 21, 28, 29, 28, 29, 19, 9]"
-3,11b0b52807ef4e7baaec052bf42f8854,256,5,0,0.0,111,8.671875,7.928571428571429,4.5,1,33,45.65,31.5,114,14,"[3, 3, 2, 2, 1, 33, 1, 13, 9, 2, 9, 7, 20, 6]","[24, 49, 30, 17, 44, 114, 20, 44, 31, 14, 32, 81, 24, 14, 48, 53, 107, 29, 24, 114]"
-2,11b0b52807ef4e7baaec052bf42f8854,256,6,0,0.0,57,4.453125,5.7,3.0,1,33,40.291666666666664,26.0,114,12,"[1, 5, 33, 4, 3, 1, 1, 2, 4, 3]","[20, 81, 114, 24, 114, 24, 20, 109, 19, 17, 24, 56, 44, 20, 28, 31, 12, 14, 14, 24, 30, 50, 50, 28]"
-1,11b0b52807ef4e7baaec052bf42f8854,256,7,0,0.0,12,0.9375,2.0,1.5,1,4,36.142857142857146,33.0,81,14,"[2, 1, 4, 1, 1, 3]","[33, 20, 24, 24, 34, 20, 20, 81, 47, 14, 44, 81, 33, 24, 34, 24, 81, 35, 44, 81, 14, 16, 33, 48, 20, 16, 34, 33]"
0,11b0b52807ef4e7baaec052bf42f8854,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,28.5,81,6,[],"[6, 81, 20, 14, 14, 33, 44, 34, 34, 6, 24, 81, 6, 24, 24, 20, 33, 44, 81, 20, 14, 6, 24, 81, 33, 14, 44, 44, 20, 34, 33, 34]"
1,11b0b52807ef4e7baaec052bf42f8854,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,24.0,78,3,[],"[78, 78, 20, 44, 44, 34, 24, 24, 3, 3, 6, 14, 34, 33, 34, 3, 14, 20, 6, 24, 20, 24, 6, 14, 20, 33, 33, 33, 6, 34, 44, 78, 3, 78, 14, 44]"
2,11b0b52807ef4e7baaec052bf42f8854,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,19.0,81,6,[],"[24, 44, 14, 14, 24, 24, 33, 13, 7, 10, 10, 33, 13, 7, 13, 33, 6, 7, 81, 44, 14, 24, 81, 6, 10, 24, 10, 33, 24, 7, 14, 81, 13, 24, 6, 44, 6, 44, 81, 24]"
3,11b0b52807ef4e7baaec052bf42f8854,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,19.0,81,4,[],"[20, 14, 14, 26, 6, 19, 20, 19, 18, 19, 20, 34, 81, 81, 34, 34, 14, 20, 26, 4, 14, 20, 4, 18, 20, 6, 6, 4, 14, 34, 14, 20, 14, 14, 81, 26, 4, 20, 18, 6, 81, 19, 18, 26]"
-3,3a142ef442d048df83df83b9db195f7c,256,,,,,,,,,,,,,,,
-2,3a142ef442d048df83df83b9db195f7c,256,,,,,,,,,,,,,,,
-1,3a142ef442d048df83df83b9db195f7c,256,7,0,0.0,6,0.46875,2.0,2.0,1,3,36.357142857142854,26.0,75,13,"[3, 2, 1]","[69, 26, 75, 21, 21, 18, 31, 13, 18, 17, 16, 75, 21, 26, 69, 69, 75, 18, 75, 16, 21, 26, 26, 31, 69, 32, 31, 13]"
0,3a142ef442d048df83df83b9db195f7c,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,23.5,75,3,[],"[26, 69, 31, 31, 21, 13, 13, 18, 3, 75, 75, 69, 69, 75, 3, 21, 18, 75, 18, 26, 31, 26, 26, 13, 69, 31, 3, 21, 21, 3, 13, 18]"
1,3a142ef442d048df83df83b9db195f7c,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,21.0,69,3,[],"[26, 69, 26, 13, 21, 31, 6, 3, 6, 13, 31, 69, 69, 69, 69, 6, 69, 21, 69, 18, 3, 26, 26, 69, 13, 13, 18, 21, 6, 31, 18, 21, 18, 31, 3, 3]"
2,3a142ef442d048df83df83b9db195f7c,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,19.5,73,2,[],"[69, 26, 69, 21, 2, 3, 18, 18, 21, 3, 9, 18, 2, 3, 31, 73, 69, 31, 2, 2, 31, 26, 21, 21, 4, 9, 73, 4, 9, 4, 26, 31, 73, 69, 73, 18, 26, 9, 3, 4]"
3,3a142ef442d048df83df83b9db195f7c,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,18.0,71,1,[],"[69, 71, 26, 3, 3, 3, 18, 3, 13, 31, 13, 26, 31, 26, 71, 1, 3, 69, 1, 18, 3, 71, 3, 13, 13, 18, 18, 71, 3, 31, 3, 3, 1, 3, 1, 18, 26, 69, 69, 18, 3, 18, 31, 18]"
-3,5ac1191fd44b48fcaa768d658da564fa,256,5,0,0.0,51,3.9843749999999996,3.923076923076923,2.0,1,26,48.65,28.5,130,11,"[26, 2, 1, 5, 1, 1, 1, 2, 3, 2, 3, 3, 1]","[21, 28, 63, 99, 113, 64, 63, 63, 130, 35, 21, 21, 29, 128, 19, 11, 13, 11, 26, 15]"
-2,5ac1191fd44b48fcaa768d658da564fa,256,6,0,0.0,23,1.7968749999999998,2.3,1.0,1,10,41.708333333333336,28.0,100,11,"[1, 1, 10, 3, 1, 1, 1, 1, 3, 1]","[11, 64, 28, 21, 100, 100, 63, 63, 88, 15, 28, 28, 100, 15, 21, 30, 11, 28, 21, 28, 21, 26, 28, 63]"
-1,5ac1191fd44b48fcaa768d658da564fa,256,7,0,0.0,8,0.625,4.0,4.0,4,4,36.285714285714285,26.0,88,12,"[4, 4]","[21, 63, 12, 12, 88, 63, 26, 26, 63, 63, 28, 28, 14, 88, 14, 21, 26, 28, 28, 21, 14, 21, 16, 88, 88, 14, 26, 16]"
0,5ac1191fd44b48fcaa768d658da564fa,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,23.5,88,4,[],"[21, 12, 63, 88, 63, 63, 21, 28, 88, 12, 28, 4, 26, 14, 14, 14, 88, 28, 26, 26, 12, 21, 4, 4, 4, 14, 88, 21, 26, 12, 28, 63]"
1,5ac1191fd44b48fcaa768d658da564fa,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,17.0,88,4,[],"[17, 63, 88, 63, 63, 17, 28, 28, 88, 12, 28, 4, 26, 14, 12, 14, 17, 88, 26, 26, 4, 4, 12, 4, 88, 12, 4, 4, 4, 26, 14, 14, 17, 4, 28, 63]"
2,5ac1191fd44b48fcaa768d658da564fa,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,13.5,88,4,[],"[23, 63, 88, 13, 23, 14, 63, 4, 23, 4, 4, 63, 63, 8, 4, 23, 13, 88, 26, 14, 88, 26, 88, 5, 12, 5, 13, 8, 8, 5, 14, 26, 13, 14, 8, 12, 12, 5, 26, 12]"
3,5ac1191fd44b48fcaa768d658da564fa,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,14.0,76,2,[],"[63, 63, 26, 76, 76, 14, 14, 2, 4, 2, 14, 2, 10, 26, 12, 23, 23, 21, 10, 4, 21, 5, 10, 4, 23, 63, 12, 76, 21, 21, 23, 12, 76, 12, 5, 26, 26, 5, 2, 5, 4, 14, 10, 63]"
-3,d00d4429846147cdb3bee8ae332d719d,256,5,0,0.0,40,3.125,5.714285714285714,6.0,1,9,49.2,36.0,113,24,"[7, 9, 6, 1, 9, 6, 2]","[36, 37, 24, 36, 31, 52, 31, 30, 36, 106, 52, 30, 24, 113, 113, 24, 31, 40, 113, 25]"
-2,d00d4429846147cdb3bee8ae332d719d,256,6,0,0.0,24,1.875,3.0,1.5,1,9,41.666666666666664,31.0,113,8,"[7, 1, 2, 1, 9, 2, 1, 1]","[9, 30, 31, 36, 36, 44, 31, 24, 113, 25, 36, 44, 9, 113, 111, 30, 24, 30, 8, 106, 42, 24, 8, 36]"
-1,d00d4429846147cdb3bee8ae332d719d,256,7,0,0.0,9,0.703125,2.25,2.0,1,4,36.25,31.0,113,8,"[3, 1, 4, 1]","[9, 24, 31, 33, 36, 36, 33, 24, 24, 31, 113, 12, 36, 106, 8, 8, 31, 113, 31, 112, 8, 24, 31, 11, 11, 31, 12, 36]"
0,d00d4429846147cdb3bee8ae332d719d,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,27.5,106,7,[],"[24, 106, 36, 36, 9, 24, 31, 106, 7, 9, 9, 31, 12, 24, 106, 12, 31, 7, 31, 24, 31, 36, 31, 9, 31, 7, 7, 12, 106, 31, 12, 36]"
1,d00d4429846147cdb3bee8ae332d719d,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,24.0,106,5,[],"[9, 24, 7, 31, 5, 7, 7, 36, 7, 106, 7, 5, 7, 24, 5, 106, 5, 31, 31, 31, 106, 24, 9, 9, 7, 7, 36, 36, 31, 24, 36, 31, 31, 106, 31, 9]"
2,d00d4429846147cdb3bee8ae332d719d,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,18.0,106,2,[],"[36, 36, 36, 24, 24, 12, 31, 7, 2, 5, 5, 5, 7, 7, 7, 9, 2, 24, 106, 12, 24, 9, 31, 24, 9, 24, 5, 106, 106, 2, 31, 36, 24, 12, 12, 9, 31, 106, 24, 2]"
3,d00d4429846147cdb3bee8ae332d719d,256,11,0,0.0,0,0.0,nan,nan,nan,nan,23.272727272727273,9.0,106,1,[],"[24, 9, 6, 9, 31, 24, 6, 30, 106, 6, 1, 6, 9, 6, 6, 6, 6, 9, 106, 31, 6, 31, 31, 31, 6, 1, 24, 1, 6, 106, 1, 24, 6, 30, 30, 6, 31, 6, 31, 6, 30, 106, 31, 6]"
-3,f660a0c84c524814a01910d9f9f8ea6e,256,,,,,,,,,,,,,,,
-2,f660a0c84c524814a01910d9f9f8ea6e,256,,,,,,,,,,,,,,,
-1,f660a0c84c524814a01910d9f9f8ea6e,256,,,,,,,,,,,,,,,
0,f660a0c84c524814a01910d9f9f8ea6e,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,24.5,77,14,[],"[31, 25, 25, 49, 14, 20, 14, 31, 31, 20, 24, 25, 77, 25, 20, 49, 77, 14, 20, 16, 14, 16, 77, 24, 49, 49, 24, 24, 31, 77, 16, 16]"
1,f660a0c84c524814a01910d9f9f8ea6e,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,24.0,77,5,[],"[31, 25, 44, 14, 14, 24, 16, 31, 31, 5, 25, 77, 20, 20, 44, 24, 14, 16, 5, 24, 16, 24, 14, 5, 20, 20, 77, 44, 77, 25, 31, 44, 25, 16, 77, 5]"
2,f660a0c84c524814a01910d9f9f8ea6e,256,10,0,0.0,0,0.0,nan,nan,nan,nan,25.6,22.0,77,2,[],"[24, 2, 20, 2, 47, 47, 2, 47, 16, 77, 24, 16, 25, 24, 31, 24, 31, 47, 20, 2, 16, 2, 12, 12, 25, 25, 16, 2, 2, 77, 77, 20, 25, 31, 12, 12, 77, 31, 2, 20]"
